Unique ID,Name
547698,Fine particles (PM 2.5)
178532,Fine particles (PM 2.5)
742498,Fine particles (PM 2.5)
169371,Fine particles (PM 2.5)
169430,Fine particles (PM 2.5)
411065,Fine particles (PM 2.5)
411125,Fine particles (PM 2.5)
742492,Fine particles (PM 2.5)
169302,Fine particles (PM 2.5)
170421,Fine particles (PM 2.5)
334248,Fine particles (PM 2.5)
547663,Fine particles (PM 2.5)
742458,Fine particles (PM 2.5)
168521,Fine particles (PM 2.5)
169288,Fine particles (PM 2.5)
170409,Fine particles (PM 2.5)
605365,Ozone (O3)
671089,Ozone (O3)
671102,Ozone (O3)
151610,Asthma hospitalizations due to Ozone
151609,Asthma hospitalizations due to Ozone
131398,Asthma emergency department visits due to PM2.5
131397,Asthma emergency department visits due to PM2.5
518970,Asthma emergency department visits due to PM2.5
628519,Asthma emergency department visits due to PM2.5
549431,Ozone (O3)
605334,Ozone (O3)
549448,Ozone (O3)
550166,Nitrogen dioxide (NO2)
741300,Nitrogen dioxide (NO2)
741261,Nitrogen dioxide (NO2)
165902,Nitrogen dioxide (NO2)
336858,Nitrogen dioxide (NO2)
550127,Nitrogen dioxide (NO2)
166900,Nitrogen dioxide (NO2)
603053,Nitrogen dioxide (NO2)
741245,Nitrogen dioxide (NO2)
166859,Nitrogen dioxide (NO2)
166918,Nitrogen dioxide (NO2)
603056,Nitrogen dioxide (NO2)
741248,Nitrogen dioxide (NO2)
412783,Nitrogen dioxide (NO2)
518922,Asthma emergency department visits due to PM2.5
628471,Asthma emergency department visits due to PM2.5
518923,Asthma emergency department visits due to PM2.5
336853,Nitrogen dioxide (NO2)
216519,Ozone (O3)
211392,Nitrogen dioxide (NO2)
602781,Nitrogen dioxide (NO2)
175328,Nitrogen dioxide (NO2)
212579,Nitrogen dioxide (NO2)
649872,Fine particles (PM 2.5)
174130,Fine particles (PM 2.5)
174198,Fine particles (PM 2.5)
334141,Fine particles (PM 2.5)
649854,Fine particles (PM 2.5)
334133,Fine particles (PM 2.5)
334163,Fine particles (PM 2.5)
669627,Fine particles (PM 2.5)
649874,Fine particles (PM 2.5)
173252,Fine particles (PM 2.5)
334160,Fine particles (PM 2.5)
174170,Fine particles (PM 2.5)
173253,Fine particles (PM 2.5)
174171,Fine particles (PM 2.5)
549339,Ozone (O3)
605242,Ozone (O3)
549342,Ozone (O3)
336891,Nitrogen dioxide (NO2)
550160,Nitrogen dioxide (NO2)
741294,Nitrogen dioxide (NO2)
165900,Nitrogen dioxide (NO2)
166667,Nitrogen dioxide (NO2)
167788,Nitrogen dioxide (NO2)
667477,Nitrogen dioxide (NO2)
649871,Fine particles (PM 2.5)
669630,Fine particles (PM 2.5)
334313,Fine particles (PM 2.5)
334184,Fine particles (PM 2.5)
170224,Fine particles (PM 2.5)
154612,Annual vehicle miles traveled
605259,Ozone (O3)
222579,Ozone (O3)
222578,Ozone (O3)
176664,Nitrogen dioxide (NO2)
336819,Nitrogen dioxide (NO2)
550088,Nitrogen dioxide (NO2)
741222,Nitrogen dioxide (NO2)
165848,Nitrogen dioxide (NO2)
165966,Nitrogen dioxide (NO2)
518965,Asthma emergency department visits due to PM2.5
628514,Asthma emergency department visits due to PM2.5
168682,Fine particles (PM 2.5)
170275,Fine particles (PM 2.5)
334340,Fine particles (PM 2.5)
669965,Fine particles (PM 2.5)
650051,Fine particles (PM 2.5)
166733,Nitrogen dioxide (NO2)
740981,Nitrogen dioxide (NO2)
176034,Nitrogen dioxide (NO2)
176076,Nitrogen dioxide (NO2)
412516,Nitrogen dioxide (NO2)
602789,Nitrogen dioxide (NO2)
216579,Ozone (O3)
412121,Ozone (O3)
412103,Ozone (O3)
169549,Fine particles (PM 2.5)
169490,Fine particles (PM 2.5)
411070,Fine particles (PM 2.5)
605996,Fine particles (PM 2.5)
170391,Fine particles (PM 2.5)
170363,Fine particles (PM 2.5)
550079,Nitrogen dioxide (NO2)
602799,Nitrogen dioxide (NO2)
667251,Nitrogen dioxide (NO2)
222582,Ozone (O3)
412024,Ozone (O3)
412517,Nitrogen dioxide (NO2)
602762,Nitrogen dioxide (NO2)
412489,Nitrogen dioxide (NO2)
176027,Nitrogen dioxide (NO2)
667239,Nitrogen dioxide (NO2)
549856,Nitrogen dioxide (NO2)
175407,Nitrogen dioxide (NO2)
176697,Nitrogen dioxide (NO2)
336552,Nitrogen dioxide (NO2)
175355,Nitrogen dioxide (NO2)
176699,Nitrogen dioxide (NO2)
175901,Nitrogen dioxide (NO2)
336580,Nitrogen dioxide (NO2)
325165,Annual vehicle miles travelled (trucks)
325151,Annual vehicle miles travelled (trucks)
154459,Annual vehicle miles travelled (trucks)
151645,Annual vehicle miles traveled
325220,Annual vehicle miles traveled
151703,Annual vehicle miles travelled (cars)
325337,Annual vehicle miles travelled (cars)
151673,Annual vehicle miles travelled (cars)
151751,Annual vehicle miles travelled (trucks)
325181,Annual vehicle miles travelled (trucks)
154491,Annual vehicle miles travelled (trucks)
325183,Annual vehicle miles travelled (trucks)
151423,Cardiac and respiratory deaths due to Ozone
151415,Cardiac and respiratory deaths due to Ozone
547627,Fine particles (PM 2.5)
179732,Boiler Emissions- Total NOx Emissions
179828,Boiler Emissions- Total PM2.5 Emissions
334038,Fine particles (PM 2.5)
165892,Nitrogen dioxide (NO2)
166659,Nitrogen dioxide (NO2)
167780,Nitrogen dioxide (NO2)
336828,Nitrogen dioxide (NO2)
165880,Nitrogen dioxide (NO2)
167768,Nitrogen dioxide (NO2)
166647,Nitrogen dioxide (NO2)
336786,Nitrogen dioxide (NO2)
550055,Nitrogen dioxide (NO2)
175907,Nitrogen dioxide (NO2)
176705,Nitrogen dioxide (NO2)
336576,Nitrogen dioxide (NO2)
549845,Nitrogen dioxide (NO2)
740979,Nitrogen dioxide (NO2)
175361,Nitrogen dioxide (NO2)
222630,Ozone (O3)
222631,Ozone (O3)
412032,Ozone (O3)
741189,Nitrogen dioxide (NO2)
412124,Ozone (O3)
216418,Ozone (O3)
216405,Ozone (O3)
216406,Ozone (O3)
412811,Nitrogen dioxide (NO2)
166795,Nitrogen dioxide (NO2)
166736,Nitrogen dioxide (NO2)
412817,Nitrogen dioxide (NO2)
741007,Nitrogen dioxide (NO2)
216520,Ozone (O3)
216627,Ozone (O3)
412097,Ozone (O3)
216442,Ozone (O3)
216441,Ozone (O3)
412129,Ozone (O3)
166727,Nitrogen dioxide (NO2)
166786,Nitrogen dioxide (NO2)
412790,Nitrogen dioxide (NO2)
741256,Nitrogen dioxide (NO2)
166787,Nitrogen dioxide (NO2)
166728,Nitrogen dioxide (NO2)
166845,Nitrogen dioxide (NO2)
412741,Nitrogen dioxide (NO2)
603014,Nitrogen dioxide (NO2)
741206,Nitrogen dioxide (NO2)
603011,Nitrogen dioxide (NO2)
741203,Nitrogen dioxide (NO2)
154605,Annual vehicle miles traveled
325299,Annual vehicle miles traveled
151658,Annual vehicle miles traveled
151657,Annual vehicle miles traveled
325232,Annual vehicle miles traveled
325286,Annual vehicle miles traveled
154600,Annual vehicle miles traveled
325281,Annual vehicle miles traveled
154601,Annual vehicle miles traveled
325282,Annual vehicle miles traveled
222615,Ozone (O3)
222614,Ozone (O3)
743701,Ozone (O3)
222555,Ozone (O3)
222554,Ozone (O3)
176040,Nitrogen dioxide (NO2)
168686,Fine particles (PM 2.5)
170279,Fine particles (PM 2.5)
669977,Fine particles (PM 2.5)
605930,Fine particles (PM 2.5)
605933,Fine particles (PM 2.5)
410968,Fine particles (PM 2.5)
742394,Fine particles (PM 2.5)
169512,Fine particles (PM 2.5)
169571,Fine particles (PM 2.5)
411136,Fine particles (PM 2.5)
606062,Fine particles (PM 2.5)
169557,Fine particles (PM 2.5)
742469,Fine particles (PM 2.5)
169572,Fine particles (PM 2.5)
169513,Fine particles (PM 2.5)
547771,Fine particles (PM 2.5)
742566,Fine particles (PM 2.5)
336700,Nitrogen dioxide (NO2)
211682,Nitrogen dioxide (NO2)
643530,Nitrogen dioxide (NO2)
172606,Nitrogen dioxide (NO2)
172674,Nitrogen dioxide (NO2)
211681,Nitrogen dioxide (NO2)
336697,Nitrogen dioxide (NO2)
650992,Ozone (O3)
338241,Ozone (O3)
338216,Ozone (O3)
338242,Ozone (O3)
743636,Ozone (O3)
743637,Ozone (O3)
169321,Fine particles (PM 2.5)
170393,Fine particles (PM 2.5)
170373,Fine particles (PM 2.5)
130922,Respiratory hospitalizations due to PM2.5 (age 20+)
213776,Fine particles (PM 2.5)
168444,Fine particles (PM 2.5)
213804,Fine particles (PM 2.5)
606046,Fine particles (PM 2.5)
213806,Fine particles (PM 2.5)
605992,Fine particles (PM 2.5)
650044,Fine particles (PM 2.5)
165850,Nitrogen dioxide (NO2)
165968,Nitrogen dioxide (NO2)
213629,Nitrogen dioxide (NO2)
550147,Nitrogen dioxide (NO2)
550149,Nitrogen dioxide (NO2)
603090,Nitrogen dioxide (NO2)
667833,Nitrogen dioxide (NO2)
741192,Nitrogen dioxide (NO2)
167777,Nitrogen dioxide (NO2)
170434,Fine particles (PM 2.5)
168546,Fine particles (PM 2.5)
169313,Fine particles (PM 2.5)
547702,Fine particles (PM 2.5)
168544,Fine particles (PM 2.5)
170432,Fine particles (PM 2.5)
169547,Fine particles (PM 2.5)
169488,Fine particles (PM 2.5)
170196,Fine particles (PM 2.5)
170314,Fine particles (PM 2.5)
175959,Nitrogen dioxide (NO2)
176001,Nitrogen dioxide (NO2)
412541,Nitrogen dioxide (NO2)
412542,Nitrogen dioxide (NO2)
175949,Nitrogen dioxide (NO2)
667825,Nitrogen dioxide (NO2)
643704,Nitrogen dioxide (NO2)
167680,Nitrogen dioxide (NO2)
167562,Nitrogen dioxide (NO2)
336880,Nitrogen dioxide (NO2)
325274,Annual vehicle miles traveled
154595,Annual vehicle miles traveled
154583,Annual vehicle miles traveled
154581,Annual vehicle miles traveled
325262,Annual vehicle miles traveled
325226,Annual vehicle miles traveled
154552,Annual vehicle miles travelled (cars)
154554,Annual vehicle miles travelled (cars)
325401,Annual vehicle miles travelled (cars)
154524,Annual vehicle miles travelled (cars)
154522,Annual vehicle miles travelled (cars)
325369,Annual vehicle miles travelled (cars)
154510,Annual vehicle miles travelled (cars)
325357,Annual vehicle miles travelled (cars)
154512,Annual vehicle miles travelled (cars)
325355,Annual vehicle miles travelled (cars)
325359,Annual vehicle miles travelled (cars)
741229,Nitrogen dioxide (NO2)
166775,Nitrogen dioxide (NO2)
412758,Nitrogen dioxide (NO2)
412534,Nitrogen dioxide (NO2)
602807,Nitrogen dioxide (NO2)
740999,Nitrogen dioxide (NO2)
176670,Nitrogen dioxide (NO2)
176660,Nitrogen dioxide (NO2)
176659,Nitrogen dioxide (NO2)
165897,Nitrogen dioxide (NO2)
166664,Nitrogen dioxide (NO2)
336843,Nitrogen dioxide (NO2)
550112,Nitrogen dioxide (NO2)
741246,Nitrogen dioxide (NO2)
165898,Nitrogen dioxide (NO2)
336846,Nitrogen dioxide (NO2)
165915,Nitrogen dioxide (NO2)
167803,Nitrogen dioxide (NO2)
166682,Nitrogen dioxide (NO2)
550115,Nitrogen dioxide (NO2)
741249,Nitrogen dioxide (NO2)
628520,Asthma emergency department visits due to PM2.5
628510,Asthma emergency department visits due to PM2.5
518961,Asthma emergency department visits due to PM2.5
518960,Asthma emergency department visits due to PM2.5
628509,Asthma emergency department visits due to PM2.5
518566,Asthma emergency departments visits due to Ozone
628931,Asthma emergency departments visits due to Ozone
518586,Asthma emergency departments visits due to Ozone
628951,Asthma emergency departments visits due to Ozone
334358,Fine particles (PM 2.5)
213971,Fine particles (PM 2.5)
334303,Fine particles (PM 2.5)
168554,Fine particles (PM 2.5)
170442,Fine particles (PM 2.5)
334311,Fine particles (PM 2.5)
169304,Fine particles (PM 2.5)
170425,Fine particles (PM 2.5)
411139,Fine particles (PM 2.5)
216623,Ozone (O3)
216624,Ozone (O3)
216540,Ozone (O3)
743649,Ozone (O3)
216533,Ozone (O3)
216534,Ozone (O3)
216617,Ozone (O3)
216618,Ozone (O3)
743593,Ozone (O3)
742562,Fine particles (PM 2.5)
169558,Fine particles (PM 2.5)
169499,Fine particles (PM 2.5)
411097,Fine particles (PM 2.5)
606023,Fine particles (PM 2.5)
742523,Fine particles (PM 2.5)
606065,Fine particles (PM 2.5)
742565,Fine particles (PM 2.5)
606020,Fine particles (PM 2.5)
742520,Fine particles (PM 2.5)
169498,Fine particles (PM 2.5)
411094,Fine particles (PM 2.5)
169481,Fine particles (PM 2.5)
411043,Fine particles (PM 2.5)
605969,Fine particles (PM 2.5)
213963,Fine particles (PM 2.5)
334279,Fine particles (PM 2.5)
669904,Fine particles (PM 2.5)
170316,Fine particles (PM 2.5)
170198,Fine particles (PM 2.5)
179784,Boiler Emissions- Total SO2 Emissions
214140,Fine particles (PM 2.5)
547695,Fine particles (PM 2.5)
547697,Fine particles (PM 2.5)
605991,Fine particles (PM 2.5)
169431,Fine particles (PM 2.5)
605961,Fine particles (PM 2.5)
168487,Fine particles (PM 2.5)
168605,Fine particles (PM 2.5)
214142,Fine particles (PM 2.5)
547701,Fine particles (PM 2.5)
547703,Fine particles (PM 2.5)
605997,Fine particles (PM 2.5)
669912,Fine particles (PM 2.5)
168603,Fine particles (PM 2.5)
168485,Fine particles (PM 2.5)
165891,Nitrogen dioxide (NO2)
166658,Nitrogen dioxide (NO2)
167779,Nitrogen dioxide (NO2)
550094,Nitrogen dioxide (NO2)
165877,Nitrogen dioxide (NO2)
166644,Nitrogen dioxide (NO2)
167765,Nitrogen dioxide (NO2)
741010,Nitrogen dioxide (NO2)
166792,Nitrogen dioxide (NO2)
412809,Nitrogen dioxide (NO2)
412757,Nitrogen dioxide (NO2)
643656,Nitrogen dioxide (NO2)
667729,Nitrogen dioxide (NO2)
167660,Nitrogen dioxide (NO2)
213433,Nitrogen dioxide (NO2)
667717,Nitrogen dioxide (NO2)
216337,Ozone (O3)
216421,Ozone (O3)
216589,Ozone (O3)
216601,Ozone (O3)
216409,Ozone (O3)
643650,Nitrogen dioxide (NO2)
167662,Nitrogen dioxide (NO2)
167544,Nitrogen dioxide (NO2)
213435,Nitrogen dioxide (NO2)
336826,Nitrogen dioxide (NO2)
336792,Nitrogen dioxide (NO2)
549876,Nitrogen dioxide (NO2)
549874,Nitrogen dioxide (NO2)
667287,Nitrogen dioxide (NO2)
412483,Nitrogen dioxide (NO2)
175329,Nitrogen dioxide (NO2)
175413,Nitrogen dioxide (NO2)
212580,Nitrogen dioxide (NO2)
175403,Nitrogen dioxide (NO2)
602817,Nitrogen dioxide (NO2)
336546,Nitrogen dioxide (NO2)
549815,Nitrogen dioxide (NO2)
176631,Nitrogen dioxide (NO2)
176547,Nitrogen dioxide (NO2)
212454,Nitrogen dioxide (NO2)
336604,Nitrogen dioxide (NO2)
154493,Annual vehicle miles travelled (trucks)
334357,Fine particles (PM 2.5)
650070,Fine particles (PM 2.5)
669982,Fine particles (PM 2.5)
669940,Fine particles (PM 2.5)
170326,Fine particles (PM 2.5)
170208,Fine particles (PM 2.5)
213976,Fine particles (PM 2.5)
334318,Fine particles (PM 2.5)
650028,Fine particles (PM 2.5)
170263,Fine particles (PM 2.5)
334304,Fine particles (PM 2.5)
650015,Fine particles (PM 2.5)
602777,Nitrogen dioxide (NO2)
176072,Nitrogen dioxide (NO2)
176030,Nitrogen dioxide (NO2)
412504,Nitrogen dioxide (NO2)
412501,Nitrogen dioxide (NO2)
602774,Nitrogen dioxide (NO2)
740966,Nitrogen dioxide (NO2)
176071,Nitrogen dioxide (NO2)
216543,Ozone (O3)
216544,Ozone (O3)
412098,Ozone (O3)
650069,Fine particles (PM 2.5)
170267,Fine particles (PM 2.5)
168675,Fine particles (PM 2.5)
334319,Fine particles (PM 2.5)
669941,Fine particles (PM 2.5)
650027,Fine particles (PM 2.5)
168688,Fine particles (PM 2.5)
170343,Fine particles (PM 2.5)
170386,Fine particles (PM 2.5)
169539,Fine particles (PM 2.5)
170221,Fine particles (PM 2.5)
170339,Fine particles (PM 2.5)
213988,Fine particles (PM 2.5)
669979,Fine particles (PM 2.5)
213987,Fine particles (PM 2.5)
334351,Fine particles (PM 2.5)
650064,Fine particles (PM 2.5)
669976,Fine particles (PM 2.5)
170265,Fine particles (PM 2.5)
669935,Fine particles (PM 2.5)
170280,Fine particles (PM 2.5)
168687,Fine particles (PM 2.5)
669980,Fine particles (PM 2.5)
650066,Fine particles (PM 2.5)
166917,Nitrogen dioxide (NO2)
166858,Nitrogen dioxide (NO2)
412831,Nitrogen dioxide (NO2)
603104,Nitrogen dioxide (NO2)
166916,Nitrogen dioxide (NO2)
166857,Nitrogen dioxide (NO2)
603101,Nitrogen dioxide (NO2)
741293,Nitrogen dioxide (NO2)
166844,Nitrogen dioxide (NO2)
166903,Nitrogen dioxide (NO2)
651012,Ozone (O3)
167566,Nitrogen dioxide (NO2)
167684,Nitrogen dioxide (NO2)
336892,Nitrogen dioxide (NO2)
167565,Nitrogen dioxide (NO2)
412808,Nitrogen dioxide (NO2)
166735,Nitrogen dioxide (NO2)
166794,Nitrogen dioxide (NO2)
412814,Nitrogen dioxide (NO2)
412815,Nitrogen dioxide (NO2)
741280,Nitrogen dioxide (NO2)
176002,Nitrogen dioxide (NO2)
175960,Nitrogen dioxide (NO2)
412545,Nitrogen dioxide (NO2)
176706,Nitrogen dioxide (NO2)
175908,Nitrogen dioxide (NO2)
175362,Nitrogen dioxide (NO2)
549848,Nitrogen dioxide (NO2)
167561,Nitrogen dioxide (NO2)
167679,Nitrogen dioxide (NO2)
336877,Nitrogen dioxide (NO2)
643707,Nitrogen dioxide (NO2)
325273,Annual vehicle miles traveled
325275,Annual vehicle miles traveled
154580,Annual vehicle miles traveled
151652,Annual vehicle miles traveled
325227,Annual vehicle miles traveled
154553,Annual vehicle miles travelled (cars)
325400,Annual vehicle miles travelled (cars)
325356,Annual vehicle miles travelled (cars)
154533,Annual vehicle miles travelled (cars)
154511,Annual vehicle miles travelled (cars)
325358,Annual vehicle miles travelled (cars)
154509,Annual vehicle miles travelled (cars)
154551,Annual vehicle miles travelled (cars)
325398,Annual vehicle miles travelled (cars)
154495,Annual vehicle miles travelled (trucks)
325187,Annual vehicle miles travelled (trucks)
154465,Annual vehicle miles travelled (trucks)
154463,Annual vehicle miles travelled (trucks)
325155,Annual vehicle miles travelled (trucks)
325157,Annual vehicle miles travelled (trucks)
154451,Annual vehicle miles travelled (trucks)
325143,Annual vehicle miles travelled (trucks)
154453,Annual vehicle miles travelled (trucks)
154449,Annual vehicle miles travelled (trucks)
325141,Annual vehicle miles travelled (trucks)
325145,Annual vehicle miles travelled (trucks)
325216,Annual vehicle miles traveled
325312,Annual vehicle miles travelled (cars)
325323,Annual vehicle miles travelled (cars)
151726,Annual vehicle miles travelled (trucks)
151401,Cardiac and respiratory deaths due to Ozone
518734,Cardiac and respiratory deaths due to Ozone
130825,Asthma emergency department visits due to PM2.5
131439,Asthma emergency department visits due to PM2.5
130815,Asthma emergency department visits due to PM2.5
130435,Boiler Emissions- Total SO2 Emissions
170185,Fine particles (PM 2.5)
213952,Fine particles (PM 2.5)
170303,Fine particles (PM 2.5)
334246,Fine particles (PM 2.5)
334067,Fine particles (PM 2.5)
334037,Fine particles (PM 2.5)
649748,Fine particles (PM 2.5)
170381,Fine particles (PM 2.5)
170368,Fine particles (PM 2.5)
170385,Fine particles (PM 2.5)
170399,Fine particles (PM 2.5)
131532,Respiratory hospitalizations due to PM2.5 (age 20+)
130918,Respiratory hospitalizations due to PM2.5 (age 20+)
130917,Respiratory hospitalizations due to PM2.5 (age 20+)
518816,Respiratory hospitalizations due to PM2.5 (age 20+)
518817,Respiratory hospitalizations due to PM2.5 (age 20+)
628557,Respiratory hospitalizations due to PM2.5 (age 20+)
518805,Respiratory hospitalizations due to PM2.5 (age 20+)
628546,Respiratory hospitalizations due to PM2.5 (age 20+)
628576,Cardiovascular hospitalizations due to PM2.5 (age 40+)
628615,Cardiovascular hospitalizations due to PM2.5 (age 40+)
650026,Fine particles (PM 2.5)
606028,Fine particles (PM 2.5)
168439,Fine particles (PM 2.5)
650029,Fine particles (PM 2.5)
168434,Fine particles (PM 2.5)
168435,Fine particles (PM 2.5)
213781,Fine particles (PM 2.5)
649975,Fine particles (PM 2.5)
213812,Fine particles (PM 2.5)
628605,Cardiovascular hospitalizations due to PM2.5 (age 40+)
518865,Cardiovascular hospitalizations due to PM2.5 (age 40+)
550167,Nitrogen dioxide (NO2)
550165,Nitrogen dioxide (NO2)
603108,Nitrogen dioxide (NO2)
667869,Nitrogen dioxide (NO2)
336889,Nitrogen dioxide (NO2)
338261,Ozone (O3)
651055,Ozone (O3)
338292,Ozone (O3)
338249,Ozone (O3)
643676,Nitrogen dioxide (NO2)
336797,Nitrogen dioxide (NO2)
216539,Ozone (O3)
743606,Ozone (O3)
216432,Ozone (O3)
216431,Ozone (O3)
167699,Nitrogen dioxide (NO2)
167687,Nitrogen dioxide (NO2)
167743,Nitrogen dioxide (NO2)
167742,Nitrogen dioxide (NO2)
167729,Nitrogen dioxide (NO2)
131399,Asthma emergency department visits due to PM2.5
131327,Asthma hospitalizations due to Ozone
131351,Asthma hospitalizations due to Ozone
131320,Asthma hospitalizations due to Ozone
131264,Asthma emergency department visits due to PM2.5
121687,Ozone (O3)
549447,Ozone (O3)
671104,Ozone (O3)
121686,Ozone (O3)
549446,Ozone (O3)
605349,Ozone (O3)
741296,Nitrogen dioxide (NO2)
741251,Nitrogen dioxide (NO2)
518924,Asthma emergency department visits due to PM2.5
628473,Asthma emergency department visits due to PM2.5
518925,Asthma emergency department visits due to PM2.5
628474,Asthma emergency department visits due to PM2.5
518915,Asthma emergency department visits due to PM2.5
628464,Asthma emergency department visits due to PM2.5
130832,Asthma emergency department visits due to PM2.5
412071,Ozone (O3)
216616,Ozone (O3)
166799,Nitrogen dioxide (NO2)
166740,Nitrogen dioxide (NO2)
412829,Nitrogen dioxide (NO2)
412830,Nitrogen dioxide (NO2)
412826,Nitrogen dioxide (NO2)
412827,Nitrogen dioxide (NO2)
741292,Nitrogen dioxide (NO2)
412789,Nitrogen dioxide (NO2)
741254,Nitrogen dioxide (NO2)
166902,Nitrogen dioxide (NO2)
166843,Nitrogen dioxide (NO2)
412786,Nitrogen dioxide (NO2)
412735,Nitrogen dioxide (NO2)
166826,Nitrogen dioxide (NO2)
166885,Nitrogen dioxide (NO2)
166884,Nitrogen dioxide (NO2)
166825,Nitrogen dioxide (NO2)
412732,Nitrogen dioxide (NO2)
603005,Nitrogen dioxide (NO2)
741197,Nitrogen dioxide (NO2)
154617,Annual vehicle miles traveled
154462,Annual vehicle miles travelled (trucks)
643701,Nitrogen dioxide (NO2)
643436,Nitrogen dioxide (NO2)
667292,Nitrogen dioxide (NO2)
412754,Nitrogen dioxide (NO2)
670950,Ozone (O3)
741190,Nitrogen dioxide (NO2)
166715,Nitrogen dioxide (NO2)
166774,Nitrogen dioxide (NO2)
336817,Nitrogen dioxide (NO2)
643647,Nitrogen dioxide (NO2)
667711,Nitrogen dioxide (NO2)
216343,Ozone (O3)
216595,Ozone (O3)
216583,Ozone (O3)
216475,Ozone (O3)
167541,Nitrogen dioxide (NO2)
167659,Nitrogen dioxide (NO2)
213432,Nitrogen dioxide (NO2)
167661,Nitrogen dioxide (NO2)
167543,Nitrogen dioxide (NO2)
213434,Nitrogen dioxide (NO2)
667723,Nitrogen dioxide (NO2)
643653,Nitrogen dioxide (NO2)
167529,Nitrogen dioxide (NO2)
167647,Nitrogen dioxide (NO2)
213420,Nitrogen dioxide (NO2)
175414,Nitrogen dioxide (NO2)
212581,Nitrogen dioxide (NO2)
549877,Nitrogen dioxide (NO2)
550124,Nitrogen dioxide (NO2)
167789,Nitrogen dioxide (NO2)
166668,Nitrogen dioxide (NO2)
336804,Nitrogen dioxide (NO2)
550073,Nitrogen dioxide (NO2)
741207,Nitrogen dioxide (NO2)
336801,Nitrogen dioxide (NO2)
550070,Nitrogen dioxide (NO2)
741204,Nitrogen dioxide (NO2)
547731,Fine particles (PM 2.5)
168629,Fine particles (PM 2.5)
168511,Fine particles (PM 2.5)
214166,Fine particles (PM 2.5)
547724,Fine particles (PM 2.5)
547722,Fine particles (PM 2.5)
606018,Fine particles (PM 2.5)
669933,Fine particles (PM 2.5)
169305,Fine particles (PM 2.5)
170426,Fine particles (PM 2.5)
334308,Fine particles (PM 2.5)
170222,Fine particles (PM 2.5)
213989,Fine particles (PM 2.5)
650019,Fine particles (PM 2.5)
669931,Fine particles (PM 2.5)
170308,Fine particles (PM 2.5)
170190,Fine particles (PM 2.5)
213957,Fine particles (PM 2.5)
170323,Fine particles (PM 2.5)
213972,Fine particles (PM 2.5)
334306,Fine particles (PM 2.5)
605735,Fine particles (PM 2.5)
325298,Annual vehicle miles traveled
154616,Annual vehicle miles traveled
325235,Annual vehicle miles traveled
151659,Annual vehicle miles traveled
151650,Annual vehicle miles traveled
325297,Annual vehicle miles traveled
154603,Annual vehicle miles traveled
325284,Annual vehicle miles traveled
122035,Ozone (O3)
122034,Ozone (O3)
743729,Ozone (O3)
222560,Ozone (O3)
743690,Ozone (O3)
743689,Ozone (O3)
743700,Ozone (O3)
222567,Ozone (O3)
412507,Nitrogen dioxide (NO2)
602780,Nitrogen dioxide (NO2)
412537,Nitrogen dioxide (NO2)
602810,Nitrogen dioxide (NO2)
176672,Nitrogen dioxide (NO2)
176661,Nitrogen dioxide (NO2)
176662,Nitrogen dioxide (NO2)
176650,Nitrogen dioxide (NO2)
550163,Nitrogen dioxide (NO2)
741297,Nitrogen dioxide (NO2)
741252,Nitrogen dioxide (NO2)
550121,Nitrogen dioxide (NO2)
165973,Nitrogen dioxide (NO2)
165855,Nitrogen dioxide (NO2)
603105,Nitrogen dioxide (NO2)
550162,Nitrogen dioxide (NO2)
165972,Nitrogen dioxide (NO2)
165854,Nitrogen dioxide (NO2)
550159,Nitrogen dioxide (NO2)
550161,Nitrogen dioxide (NO2)
603102,Nitrogen dioxide (NO2)
165959,Nitrogen dioxide (NO2)
165841,Nitrogen dioxide (NO2)
518962,Asthma emergency department visits due to PM2.5
628511,Asthma emergency department visits due to PM2.5
518972,Asthma emergency department visits due to PM2.5
628521,Asthma emergency department visits due to PM2.5
518973,Asthma emergency department visits due to PM2.5
518963,Asthma emergency department visits due to PM2.5
628512,Asthma emergency department visits due to PM2.5
518951,Asthma emergency department visits due to PM2.5
334352,Fine particles (PM 2.5)
650063,Fine particles (PM 2.5)
170325,Fine particles (PM 2.5)
213974,Fine particles (PM 2.5)
170207,Fine particles (PM 2.5)
669937,Fine particles (PM 2.5)
650025,Fine particles (PM 2.5)
176074,Nitrogen dioxide (NO2)
412510,Nitrogen dioxide (NO2)
602783,Nitrogen dioxide (NO2)
740975,Nitrogen dioxide (NO2)
176031,Nitrogen dioxide (NO2)
176032,Nitrogen dioxide (NO2)
740972,Nitrogen dioxide (NO2)
216537,Ozone (O3)
742235,Fine particles (PM 2.5)
179776,Boiler Emissions- Total SO2 Emissions
179774,Boiler Emissions- Total SO2 Emissions
605738,Fine particles (PM 2.5)
177919,Fine particles (PM 2.5)
177961,Fine particles (PM 2.5)
742205,Fine particles (PM 2.5)
177950,Fine particles (PM 2.5)
177908,Fine particles (PM 2.5)
178549,Fine particles (PM 2.5)
179763,Boiler Emissions- Total NOx Emissions
742516,Fine particles (PM 2.5)
169423,Fine particles (PM 2.5)
169379,Fine particles (PM 2.5)
411089,Fine particles (PM 2.5)
168479,Fine particles (PM 2.5)
334266,Fine particles (PM 2.5)
179759,Boiler Emissions- Total NOx Emissions
179855,Boiler Emissions- Total PM2.5 Emissions
179742,Boiler Emissions- Total NOx Emissions
179838,Boiler Emissions- Total PM2.5 Emissions
179745,Boiler Emissions- Total NOx Emissions
179841,Boiler Emissions- Total PM2.5 Emissions
